"row ID","Year","Tournament","Match","WriteStatus","WriteError"
"Row8995",2017,"Singapore Open","thailand-indonesia",1,
"Row8996",2017,"Singapore Open","hongkong-denmark",1,
"Row8997",2017,"Singapore Open","hongkong-denmark",1,
"Row8998",2017,"Singapore Open","chinesetaipei-indonesia",1,
"Row8999",2017,"Singapore Open","chinesetaipei-indonesia",1,
"Row9000",2017,"Singapore Open","china-australia",1,
"Row9001",2017,"Singapore Open","china-australia",1,
"Row9002",2017,"Singapore Open","denmark-china",1,
"Row9003",2017,"Singapore Open","denmark-china",1,
"Row9004",2017,"Singapore Open","china-indonesia",1,
"Row9005",2017,"Singapore Open","china-indonesia",1,
"Row9006",2017,"Singapore Open","chinesetaipei-malaysia",1,
"Row9007",2017,"Singapore Open","chinesetaipei-malaysia",1,
"Row9008",2017,"Singapore Open","chinesetaipei-malaysia",1,
"Row9009",2017,"Singapore Open","spain-thailand",1,
"Row9010",2017,"Singapore Open","spain-thailand",1,
"Row9011",2017,"Singapore Open","spain-thailand",1,
"Row9012",2017,"Singapore Open","japan-hongkong",1,
"Row9013",2017,"Singapore Open","japan-hongkong",1,
"Row9014",2017,"Singapore Open","japan-hongkong",1,
"Row9015",2017,"Singapore Open","indonesia-chinesetaipei",1,
"Row9016",2017,"Singapore Open","indonesia-chinesetaipei",1,
"Row9017",2017,"Singapore Open","korea-japan",1,
"Row9018",2017,"Singapore Open","korea-japan",1,
"Row9019",2017,"Singapore Open","spain-hongkong",1,
"Row9020",2017,"Singapore Open","spain-hongkong",1,
"Row9021",2017,"Singapore Open","spain-hongkong",1,
"Row9022",2017,"Singapore Open","china-thailand",1,
"Row9023",2017,"Singapore Open","china-thailand",1,
"Row9024",2017,"Singapore Open","china-thailand",1,
"Row9025",2017,"Singapore Open","china-india",1,
"Row9026",2017,"Singapore Open","china-india",1,
"Row9027",2017,"Singapore Open","china-indonesia",1,
"Row9028",2017,"Singapore Open","china-indonesia",1,
"Row9029",2017,"Singapore Open","chinesetaipei-hongkong",1,
"Row9030",2017,"Singapore Open","chinesetaipei-hongkong",1,
"Row9031",2017,"Singapore Open","chinesetaipei-hongkong",1,
"Row9032",2017,"Singapore Open","thailand-indonesia",1,
"Row9033",2017,"Singapore Open","thailand-indonesia",1,
"Row9034",2017,"Singapore Open","thailand-indonesia",1,
"Row9035",2017,"Singapore Open","malaysia-chinesetaipei",1,
"Row9036",2017,"Singapore Open","malaysia-chinesetaipei",1,
"Row9037",2017,"Singapore Open","malaysia-chinesetaipei",1,
"Row9038",2017,"Singapore Open","indonesia-thailand",1,
"Row9039",2017,"Singapore Open","indonesia-thailand",1,
"Row9040",2017,"Singapore Open","india-japan",1,
"Row9041",2017,"Singapore Open","india-japan",1,
"Row9042",2017,"Singapore Open","chinesetaipei-japan",1,
"Row9043",2017,"Singapore Open","chinesetaipei-japan",1,
"Row9044",2017,"Singapore Open","chinesetaipei-japan",1,
"Row9045",2017,"Singapore Open","indonesia-chinesetaipei",1,
"Row9046",2017,"Singapore Open","indonesia-chinesetaipei",1,
"Row9047",2017,"Singapore Open","indonesia-chinesetaipei",1,
"Row9048",2017,"Singapore Open","korea-malaysia",1,
"Row9049",2017,"Singapore Open","korea-malaysia",1,
"Row9050",2017,"Singapore Open","korea-malaysia",1,
"Row9051",2017,"Singapore Open","hongkong-indonesia",1,
"Row9052",2017,"Singapore Open","hongkong-indonesia",1,
"Row9053",2017,"Singapore Open","japan-hongkong",1,
"Row9054",2017,"Singapore Open","japan-hongkong",1,
"Row9055",2017,"Singapore Open","japan-chinesetaipei",1,
"Row9056",2017,"Singapore Open","japan-chinesetaipei",1,
"Row9057",2017,"Singapore Open","japan-chinesetaipei",1,
"Row9058",2017,"Singapore Open","korea-chinesetaipei",1,
"Row9059",2017,"Singapore Open","korea-chinesetaipei",1,
"Row9060",2017,"Singapore Open","chinesetaipei-japan",1,
"Row9061",2017,"Singapore Open","chinesetaipei-japan",1,
"Row9062",2017,"Singapore Open","india-korea",1,
"Row9063",2017,"Singapore Open","india-korea",1,
"Row9064",2017,"Singapore Open","india-korea",1,
"Row9065",2017,"Singapore Open","thailand-hongkong",1,
"Row9066",2017,"Singapore Open","thailand-hongkong",1,
"Row9067",2017,"Singapore Open","japan-hongkong",1,
"Row9068",2017,"Singapore Open","japan-hongkong",1,
"Row9069",2017,"Singapore Open","china-singapore",1,
"Row9070",2017,"Singapore Open","china-singapore",1,
"Row9071",2017,"Singapore Open","china-singapore",1,
"Row9072",2017,"Singapore Open","india-china",1,
"Row9073",2017,"Singapore Open","india-china",1,
"Row9074",2017,"Singapore Open","india-china",1,
"Row9075",2017,"Singapore Open","malaysia-indonesia",1,
"Row9076",2017,"Singapore Open","malaysia-indonesia",1,
"Row9077",2017,"Singapore Open","korea-hongkong",1,
"Row9078",2017,"Singapore Open","korea-hongkong",1,
"Row9079",2017,"Singapore Open","korea-hongkong",1,
"Row9080",2017,"Singapore Open","chinesetaipei-indonesia",1,
"Row9081",2017,"Singapore Open","chinesetaipei-indonesia",1,
"Row9082",2017,"Singapore Open","thailand-indonesia",1,
"Row9083",2017,"Singapore Open","thailand-indonesia",1,
"Row9084",2017,"Singapore Open","indonesia-korea",1,
"Row9085",2017,"Singapore Open","indonesia-korea",1,
"Row9086",2017,"Singapore Open","usa-china",1,
"Row9087",2017,"Singapore Open","usa-china",1,
"Row9088",2017,"Singapore Open","korea-chinesetaipei",1,
"Row9089",2017,"Singapore Open","korea-chinesetaipei",1,
"Row9090",2017,"Singapore Open","denmark-china",1,
"Row9091",2017,"Singapore Open","denmark-china",1,
"Row9092",2017,"Singapore Open","india-indonesia",1,
"Row9093",2017,"Singapore Open","india-indonesia",1,
"Row9094",2017,"Singapore Open","india-indonesia",1,
"Row9095",2017,"Singapore Open","japan-indonesia",1,
"Row9096",2017,"Singapore Open","japan-indonesia",1,
"Row9097",2017,"Singapore Open","japan-indonesia",1,
"Row9098",2017,"Singapore Open","china-china",1,
"Row9099",2017,"Singapore Open","china-china",1,
"Row9100",2017,"Singapore Open","china-china",1,
"Row9101",2017,"Singapore Open","korea-chinesetaipei",1,
"Row9102",2017,"Singapore Open","korea-chinesetaipei",1,
"Row9103",2017,"Singapore Open","indonesia-chinesetaipei",1,
"Row9104",2017,"Singapore Open","indonesia-chinesetaipei",1,
"Row9105",2017,"Singapore Open","hongkong-malaysia",1,
"Row9106",2017,"Singapore Open","hongkong-malaysia",1,
"Row9107",2017,"Singapore Open","thailand-thailand",1,
"Row9108",2017,"Singapore Open","thailand-thailand",1,
"Row9109",2017,"Singapore Open","korea-chinesetaipei",1,
"Row9110",2017,"Singapore Open","korea-chinesetaipei",1,
"Row9111",2017,"Singapore Open","spain-chinesetaipei",1,
"Row9112",2017,"Singapore Open","spain-chinesetaipei",1,
"Row9113",2017,"Singapore Open","indonesia-japan",1,
"Row9114",2017,"Singapore Open","indonesia-japan",1,
"Row9115",2017,"Singapore Open","indonesia-france",1,
"Row9116",2017,"Singapore Open","indonesia-france",1,
"Row9117",2017,"Singapore Open","denmark-thailand",1,
"Row9118",2017,"Singapore Open","denmark-thailand",1,
"Row9119",2017,"Singapore Open","malaysia-hongkong",1,
"Row9120",2017,"Singapore Open","malaysia-hongkong",1,
"Row9121",2017,"Singapore Open","china-spain",1,
"Row9122",2017,"Singapore Open","china-spain",1,
"Row9123",2017,"Singapore Open","indonesia-korea",1,
"Row9124",2017,"Singapore Open","indonesia-korea",1,
"Row9125",2017,"Singapore Open","indonesia-korea",1,
"Row9126",2017,"Singapore Open","china-japan",1,
"Row9127",2017,"Singapore Open","china-japan",1,
"Row9128",2017,"Singapore Open","china-japan",1,
"Row9129",2017,"Singapore Open","japan-korea",1,
"Row9130",2017,"Singapore Open","japan-korea",1,
"Row9131",2017,"Singapore Open","japan-india",1,
"Row9132",2017,"Singapore Open","japan-india",1,
"Row9133",2017,"Singapore Open","japan-india",1,
"Row9134",2017,"Singapore Open","thailand-indonesia",1,
"Row9135",2017,"Singapore Open","thailand-indonesia",1,
"Row9136",2017,"Singapore Open","thailand-indonesia",1,
"Row9137",2017,"Singapore Open","indonesia-hongkong",1,
"Row9138",2017,"Singapore Open","indonesia-hongkong",1,
"Row9139",2017,"Singapore Open","indonesia-hongkong",1,
"Row9140",2017,"Singapore Open","india-indonesia",1,
"Row9141",2017,"Singapore Open","india-indonesia",1,
"Row9142",2017,"Singapore Open","india-indonesia",1,
"Row9143",2017,"Singapore Open","chinesetaipei-chinesetaipei",1,
"Row9144",2017,"Singapore Open","chinesetaipei-chinesetaipei",1,
"Row9145",2017,"Singapore Open","china-malaysia",1,
"Row9146",2017,"Singapore Open","china-malaysia",1,
"Row9147",2017,"Singapore Open","china-malaysia",1,
"Row9148",2017,"Singapore Open","denmark-chinesetaipei",1,
"Row9149",2017,"Singapore Open","denmark-chinesetaipei",1,
"Row9150",2017,"Singapore Open","indonesia-malaysia",1,
"Row9151",2017,"Singapore Open","indonesia-malaysia",1,
"Row9152",2017,"Singapore Open","denmark-japan",1,
"Row9153",2017,"Singapore Open","denmark-japan",1,
"Row9154",2017,"Singapore Open","indonesia-chinesetaipei",1,
"Row9155",2017,"Singapore Open","indonesia-chinesetaipei",1,
"Row9156",2017,"Singapore Open","thailand-indonesia",1,
"Row9157",2017,"Singapore Open","thailand-indonesia",1,
"Row9158",2017,"Singapore Open","spain-india",1,
"Row9159",2017,"Singapore Open","spain-india",1,
"Row9160",2017,"Singapore Open","denmark-japan",1,
"Row9161",2017,"Singapore Open","denmark-japan",1,
"Row9162",2017,"Singapore Open","korea-chinesetaipei",1,
"Row9163",2017,"Singapore Open","korea-chinesetaipei",1,
"Row9164",2017,"Singapore Open","usa-japan",1,
"Row9165",2017,"Singapore Open","usa-japan",1,
"Row9166",2017,"Singapore Open","usa-japan",1,
"Row9167",2017,"Singapore Open","korea-china",1,
"Row9168",2017,"Singapore Open","korea-china",1,
"Row9169",2017,"Singapore Open","china-indonesia",1,
"Row9170",2017,"Singapore Open","china-indonesia",1,
"Row9171",2017,"Singapore Open","china-indonesia",1,
"Row9172",2017,"Singapore Open","japan-thailand",1,
"Row9173",2017,"Singapore Open","japan-thailand",1,
"Row9174",2017,"Singapore Open","korea-china",1,
"Row9175",2017,"Singapore Open","korea-china",1,
"Row9176",2017,"Singapore Open","korea-china",1,
"Row9177",2017,"Singapore Open","india-china",1,
"Row9178",2017,"Singapore Open","india-china",1,
"Row9179",2017,"Singapore Open","korea-thailand",1,
"Row9180",2017,"Singapore Open","korea-thailand",1,
"Row9181",2017,"Singapore Open","india-thailand",1,
"Row9182",2017,"Singapore Open","india-thailand",1,
"Row9183",2017,"Singapore Open","india-thailand",1,
"Row9184",2017,"Singapore Open","china-india",1,
"Row9185",2017,"Singapore Open","china-india",1,
"Row9186",2017,"Singapore Open","korea-indonesia",1,
"Row9187",2017,"Singapore Open","korea-indonesia",1,
"Row9188",2017,"Singapore Open","chinesetaipei-japan",1,
"Row9189",2017,"Singapore Open","chinesetaipei-japan",1,
"Row9190",2017,"Singapore Open","indonesia-hongkong",1,
"Row9191",2017,"Singapore Open","indonesia-hongkong",1,
"Row9192",2017,"Singapore Open","malaysia-denmark",1,
"Row9193",2017,"Singapore Open","malaysia-denmark",1,
"Row9194",2017,"Singapore Open","malaysia-denmark",1,
"Row9195",2017,"Singapore Open","denmark-korea",1,
"Row9196",2017,"Singapore Open","denmark-korea",1,
"Row9197",2017,"Singapore Open","spain-korea",1,
"Row9198",2017,"Singapore Open","spain-korea",1,
"Row9199",2017,"Singapore Open","denmark-indonesia",1,
"Row9200",2017,"Singapore Open","denmark-indonesia",1,
"Row9201",2017,"Singapore Open","denmark-indonesia",1,
"Row9202",2017,"Singapore Open","thailand-malaysia",1,
"Row9203",2017,"Singapore Open","thailand-malaysia",1,
"Row9204",2017,"Singapore Open","thailand-malaysia",1,
"Row9205",2017,"Singapore Open","india-indonesia",1,
"Row9206",2017,"Singapore Open","india-indonesia",1,
"Row9207",2017,"Singapore Open","japan-korea",1,
"Row9208",2017,"Singapore Open","japan-korea",1,
"Row9209",2017,"Singapore Open","china-indonesia",1,
"Row9210",2017,"Singapore Open","china-indonesia",1,
"Row9211",2017,"Singapore Open","china-indonesia",1,
"Row9212",2017,"Singapore Open","chinesetaipei-usa",1,
"Row9213",2017,"Singapore Open","chinesetaipei-usa",1,
"Row9214",2017,"Singapore Open","india-korea",1,
"Row9215",2017,"Singapore Open","india-korea",1,
"Row9216",2017,"Singapore Open","china-korea",1,
"Row9217",2017,"Singapore Open","china-korea",1,
"Row9218",2017,"Singapore Open","china-korea",1,
"Row9219",2017,"Singapore Open","china-thailand",1,
"Row9220",2017,"Singapore Open","china-thailand",1,
"Row9221",2017,"Singapore Open","china-thailand",1,
"Row9222",2017,"Singapore Open","denmark-japan",1,
"Row9223",2017,"Singapore Open","denmark-japan",1,
"Row9224",2017,"Singapore Open","denmark-japan",1,
"Row9225",2017,"Singapore Open","india-india",1,
"Row9226",2017,"Singapore Open","india-india",1,
"Row9227",2017,"Singapore Open","india-india",1,
"Row9228",2017,"Singapore Open","chinesetaipei-spain",1,
"Row9229",2017,"Singapore Open","chinesetaipei-spain",1,
"Row9230",2017,"Singapore Open","denmark-china",1,
"Row9231",2017,"Singapore Open","denmark-china",1,
"Row9232",2017,"Indonesia Open","china-japan",1,
"Row9233",2017,"Indonesia Open","china-japan",1,
"Row9234",2017,"Indonesia Open","denmark-indonesia",1,
"Row9235",2017,"Indonesia Open","denmark-indonesia",1,
"Row9236",2017,"Indonesia Open","japan-indonesia",1,
"Row9237",2017,"Indonesia Open","japan-indonesia",1,
"Row9238",2017,"Indonesia Open","china-malaysia",1,
"Row9239",2017,"Indonesia Open","china-malaysia",1,
"Row9240",2017,"Indonesia Open","japan-malaysia",1,
"Row9241",2017,"Indonesia Open","japan-malaysia",1,
"Row9242",2017,"Indonesia Open","japan-malaysia",1,
"Row9243",2017,"Indonesia Open","japan-indonesia",1,
"Row9244",2017,"Indonesia Open","japan-indonesia",1,
"Row9245",2017,"Indonesia Open","korea-denmark",1,
"Row9246",2017,"Indonesia Open","korea-denmark",1,
"Row9247",2017,"Indonesia Open","japan-chinesetaipei",1,
"Row9248",2017,"Indonesia Open","indonesia-korea",1,
"Row9249",2017,"Indonesia Open","indonesia-korea",1,
"Row9250",2017,"Indonesia Open","indonesia-korea",1,
"Row9251",2017,"Indonesia Open","denmark-japan",1,
"Row9252",2017,"Indonesia Open","denmark-japan",1,
"Row9253",2017,"Indonesia Open","china-indonesia",1,
"Row9254",2017,"Indonesia Open","china-indonesia",1,
"Row9255",2017,"Indonesia Open","china-indonesia",1,
"Row9256",2017,"Indonesia Open","indonesia-australia",1,
"Row9257",2017,"Indonesia Open","indonesia-australia",1,
"Row9258",2017,"Indonesia Open","thailand-indonesia",1,
"Row9259",2017,"Indonesia Open","thailand-indonesia",1,
"Row9260",2017,"Indonesia Open","china-hongkong",1,
"Row9261",2017,"Indonesia Open","china-hongkong",1,
"Row9262",2017,"Indonesia Open","indonesia-indonesia",1,
"Row9263",2017,"Indonesia Open","indonesia-indonesia",1,
"Row9264",2017,"Indonesia Open","indonesia-indonesia",1,
"Row9265",2017,"Indonesia Open","indonesia-japan",1,
"Row9266",2017,"Indonesia Open","indonesia-japan",1,
"Row9267",2017,"Indonesia Open","indonesia-japan",1,
"Row9268",2017,"Indonesia Open","korea-china",1,
"Row9269",2017,"Indonesia Open","korea-china",1,
"Row9270",2017,"Indonesia Open","china-singapore",1,
"Row9271",2017,"Indonesia Open","china-singapore",1,
"Row9272",2017,"Indonesia Open","china-singapore",1,
"Row9273",2017,"Indonesia Open","indonesia-indonesia",1,
"Row9274",2017,"Indonesia Open","indonesia-indonesia",1,
"Row9275",2017,"Indonesia Open","chinesetaipei-hongkong",1,
"Row9276",2017,"Indonesia Open","chinesetaipei-hongkong",1,
"Row9277",2017,"Indonesia Open","indonesia-india",1,
"Row9278",2017,"Indonesia Open","indonesia-india",1,
"Row9279",2017,"Indonesia Open","thailand-indonesia",1,
"Row9280",2017,"Indonesia Open","thailand-indonesia",1,
"Row9281",2017,"Indonesia Open","thailand-indonesia",1,
"Row9282",2017,"Indonesia Open","malaysia-indonesia",1,
"Row9283",2017,"Indonesia Open","malaysia-indonesia",1,
"Row9284",2017,"Indonesia Open","malaysia-indonesia",1,
"Row9285",2017,"Indonesia Open","china-china",1,
"Row9286",2017,"Indonesia Open","china-china",1,
"Row9287",2017,"Indonesia Open","india-indonesia",1,
"Row9288",2017,"Indonesia Open","india-indonesia",1,
"Row9289",2017,"Indonesia Open","china-germany",1,
"Row9290",2017,"Indonesia Open","china-germany",1,
"Row9291",2017,"Indonesia Open","korea-india",1,
"Row9292",2017,"Indonesia Open","korea-india",1,
"Row9293",2017,"Indonesia Open","indonesia-chinesetaipei",1,
"Row9294",2017,"Indonesia Open","indonesia-chinesetaipei",1,
"Row9295",2017,"Indonesia Open","indonesia-india",1,
"Row9296",2017,"Indonesia Open","indonesia-india",1,
"Row9297",2017,"Indonesia Open","indonesia-india",1,
"Row9298",2017,"Indonesia Open","denmark-denmark",1,
"Row9299",2017,"Indonesia Open","denmark-denmark",1,
"Row9300",2017,"Indonesia Open","denmark-denmark",1,
"Row9301",2017,"Indonesia Open","china-malaysia",1,
"Row9302",2017,"Indonesia Open","china-malaysia",1,
"Row9303",2017,"Indonesia Open","china-malaysia",1,
"Row9304",2017,"Indonesia Open","china-korea",1,
"Row9305",2017,"Indonesia Open","china-korea",1,
"Row9306",2017,"Indonesia Open","russia-denmark",1,
"Row9307",2017,"Indonesia Open","russia-denmark",1,
"Row9308",2017,"Indonesia Open","russia-denmark",1,
"Row9309",2017,"Indonesia Open","japan-malaysia",1,
"Row9310",2017,"Indonesia Open","japan-malaysia",1,
"Row9311",2017,"Indonesia Open","hongkong-malaysia",1,
"Row9312",2017,"Indonesia Open","hongkong-malaysia",1,
"Row9313",2017,"Indonesia Open","denmark-korea",1,
"Row9314",2017,"Indonesia Open","denmark-korea",1,
"Row9315",2017,"Indonesia Open","england-thailand",1,
"Row9316",2017,"Indonesia Open","england-thailand",1,
"Row9317",2017,"Indonesia Open","england-thailand",1,
"Row9318",2017,"Indonesia Open","chinesetaipei-malaysia",1,
"Row9319",2017,"Indonesia Open","chinesetaipei-malaysia",1,
"Row9320",2017,"Indonesia Open","chinesetaipei-china",1,
"Row9321",2017,"Indonesia Open","chinesetaipei-china",1,
"Row9322",2017,"Indonesia Open","hongkong-china",1,
"Row9323",2017,"Indonesia Open","hongkong-china",1,
"Row9324",2017,"Indonesia Open","hongkong-china",1,
"Row9325",2017,"Indonesia Open","india-hongkong",1,
"Row9326",2017,"Indonesia Open","india-hongkong",1,
"Row9327",2017,"Indonesia Open","india-hongkong",1,
"Row9328",2017,"Indonesia Open","denmark-indonesia",1,
"Row9329",2017,"Indonesia Open","denmark-indonesia",1,
"Row9330",2017,"Indonesia Open","denmark-indonesia",1,
"Row9331",2017,"Indonesia Open","denmark-france",1,
"Row9332",2017,"Indonesia Open","denmark-france",1,
"Row9333",2017,"Indonesia Open","chinesetaipei-denmark",1,
"Row9334",2017,"Indonesia Open","chinesetaipei-denmark",1,
"Row9335",2017,"Indonesia Open","denmark-hongkong",1,
"Row9336",2017,"Indonesia Open","denmark-hongkong",1,
